target,project_id,snapshot_id,snapshot_date,current_stage,raw_xgboost_probability,calibrated_probability,direction,driver_rank,feature,display_feature,feature_value,shap_value
delay_next_30d,SYN-00005,SYN-00005_S02,2025-02-03,3a,0.00065265666,0.0019374690162278366,risk_increasing,5,approval_dept_Forest,approval dept Forest,1.0,0.016762763261795044
delay_next_30d,SYN-00005,SYN-00005_S02,2025-02-03,3a,0.00065265666,0.0019374690162278366,risk_reducing,1,days_in_current_stage,days in current stage,30.0,-2.3622958660125732
delay_next_30d,SYN-00005,SYN-00005_S02,2025-02-03,3a,0.00065265666,0.0019374690162278366,risk_reducing,2,days_since_project_start,days since project start,30.0,-1.6700879335403442
delay_next_30d,SYN-00005,SYN-00005_S02,2025-02-03,3a,0.00065265666,0.0019374690162278366,risk_reducing,3,docs_complete_pct,docs complete pct,95.466,-0.5725569128990173
delay_next_30d,SYN-00005,SYN-00005_S02,2025-02-03,3a,0.00065265666,0.0019374690162278366,risk_reducing,4,file_pending_days,file pending days,8.0,-0.5031487345695496
delay_next_30d,SYN-00005,SYN-00005_S02,2025-02-03,3a,0.00065265666,0.0019374690162278366,risk_reducing,5,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.2925320565700531
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_increasing,1,days_in_current_stage,days in current stage,60.0,0.28404852747917175
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.16545315086841583
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_increasing,3,approval_dept_Revenue,Approval department: Revenue,1.0,0.13577967882156372
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_increasing,4,proximity_km_to_urban,proximity km to urban,46.983,0.10551903396844864
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_increasing,5,terrain_type_Rolling,terrain type Rolling,0.0,0.043123651295900345
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_reducing,1,days_since_project_start,days since project start,60.0,-1.2273321151733398
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_reducing,2,docs_complete_pct,docs complete pct,97.401,-0.6272382140159607
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_reducing,3,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.4214729070663452
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_reducing,4,file_pending_days,file pending days,3.0,-0.39238598942756653
delay_next_30d,SYN-00005,SYN-00005_S03,2025-03-05,3a,0.022106195,0.011408714510133073,risk_reducing,5,land_to_acquire_ha,land to acquire ha,33.0638,-0.25280773639678955
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_increasing,1,days_since_project_start,days since project start,90.0,0.262410968542099
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_increasing,2,days_in_current_stage,days in current stage,90.0,0.2304806411266327
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.2203635722398758
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_increasing,4,proximity_km_to_urban,proximity km to urban,46.983,0.07177374511957169
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_increasing,5,compensation_awarded_cr,compensation awarded cr,10.0141,0.04808713495731354
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_reducing,1,docs_complete_pct,docs complete pct,96.626,-0.7144867777824402
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_reducing,2,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.38693946599960327
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_reducing,3,file_pending_days,file pending days,2.0,-0.3648408055305481
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_reducing,4,case_age_months,case age months,2.957,-0.3084375858306885
delay_next_30d,SYN-00005,SYN-00005_S04,2025-04-04,3a,0.09718442,0.024674349725017534,risk_reducing,5,grievances_30d,grievances 30d,2.0,-0.23825150728225708
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_increasing,1,days_since_project_start,days since project start,120.0,0.267672598361969
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.22899261116981506
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_increasing,3,proximity_km_to_urban,proximity km to urban,46.983,0.06598721444606781
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_increasing,4,days_in_current_stage,days in current stage,120.0,0.06383582949638367
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_increasing,5,compensation_pending_cr,compensation pending cr,2.5241,0.06148550659418106
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_reducing,1,docs_complete_pct,docs complete pct,97.063,-0.7089114189147949
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_reducing,2,file_pending_days,file pending days,7.0,-0.5426110625267029
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_reducing,3,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.41177624464035034
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_reducing,4,case_age_months,case age months,3.942,-0.29724740982055664
delay_next_30d,SYN-00005,SYN-00005_S05,2025-05-04,3a,0.063694134,0.01968871438764356,risk_reducing,5,grievance_redressal_days,grievance redressal days,15.483,-0.2966681718826294
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_increasing,1,days_since_project_start,days since project start,150.0,0.2924709618091583
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_increasing,2,days_in_current_stage,days in current stage,53.0,0.2814444899559021
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_increasing,3,compensation_disbursed_cr,compensation disbursed cr,0.4565,0.21292118728160858
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_increasing,4,current_stage_3D,Current stage: 3D,0.0,0.20947527885437012
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_increasing,5,proximity_km_to_urban,proximity km to urban,46.983,0.058423012495040894
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_reducing,1,docs_complete_pct,docs complete pct,97.403,-0.7381024360656738
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_reducing,2,file_pending_days,file pending days,12.0,-0.5057843327522278
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_reducing,3,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.4521273672580719
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_reducing,4,grievance_redressal_days,grievance redressal days,15.483,-0.2580873966217041
delay_next_30d,SYN-00005,SYN-00005_S06,2025-06-03,3A,0.13545589,0.029648980380673453,risk_reducing,5,case_age_months,case age months,4.928,-0.24521878361701965
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_increasing,1,days_in_current_stage,days in current stage,83.0,0.3126204311847687
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.2306680828332901
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_increasing,3,days_since_project_start,days since project start,180.0,0.1088324561715126
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_increasing,4,proximity_km_to_urban,proximity km to urban,46.983,0.0562310591340065
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_increasing,5,docs_remaining_pct,docs remaining pct,3.9609999999999994,0.03123769722878933
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_reducing,1,docs_complete_pct,docs complete pct,96.039,-0.6722068786621094
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_reducing,2,file_pending_days,file pending days,20.0,-0.5425189733505249
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_reducing,3,grievance_redressal_days,grievance redressal days,15.483,-0.31304556131362915
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_reducing,4,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.26600417494773865
delay_next_30d,SYN-00005,SYN-00005_S07,2025-07-03,3A,0.08735445,0.02329184363086715,risk_reducing,5,case_age_months,case age months,5.913,-0.22555647790431976
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_increasing,1,grievances_30d,grievances 30d,6.0,0.30720266699790955
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.24663400650024414
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_increasing,3,compensation_disbursed_cr,compensation disbursed cr,0.7971,0.17054887115955353
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_increasing,4,compensation_awarded_cr,compensation awarded cr,11.5251,0.1598643660545349
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_increasing,5,days_in_current_stage,days in current stage,113.0,0.06505243480205536
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_reducing,1,docs_complete_pct,docs complete pct,96.052,-0.6274582147598267
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_reducing,2,file_pending_days,file pending days,15.0,-0.5731568932533264
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_reducing,3,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.4030638039112091
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_reducing,4,grievance_redressal_days,grievance redressal days,15.483,-0.330350786447525
delay_next_30d,SYN-00005,SYN-00005_S08,2025-08-02,3A,0.1502925,0.03145458303691785,risk_reducing,5,affected_family_per_parcel,affected family per parcel,0.7565217391304347,-0.20068100094795227
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_increasing,1,grievances_30d,grievances 30d,7.0,0.28084510564804077
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.21203798055648804
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_increasing,3,current_stage_3A,Current stage: 3A,1.0,0.037112195044755936
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_increasing,4,proximity_km_to_urban,proximity km to urban,46.983,0.033191099762916565
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_increasing,5,terrain_type_Rolling,terrain type Rolling,0.0,0.028059065341949463
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_reducing,1,compensation_awarded_cr,compensation awarded cr,9.2308,-0.6622591614723206
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_reducing,2,docs_complete_pct,docs complete pct,95.448,-0.6074820160865784
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_reducing,3,days_in_current_stage,days in current stage,143.0,-0.5743856430053711
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_reducing,4,file_pending_days,file pending days,10.0,-0.5053151249885559
delay_next_30d,SYN-00005,SYN-00005_S09,2025-09-01,3A,0.035536617,0.014540033519195738,risk_reducing,5,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.43038833141326904
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_increasing,1,days_in_current_stage,days in current stage,95.0,0.2618299424648285
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_increasing,2,grievances_30d,grievances 30d,7.0,0.21175198256969452
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_increasing,3,compensation_awarded_cr,compensation awarded cr,9.9537,0.19306954741477966
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_increasing,4,compensation_pending_cr,compensation pending cr,8.1578,0.039793960750103
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_increasing,5,rnr_progress_pct,rnr progress pct,13.849,0.035149529576301575
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.5876152515411377
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_reducing,2,docs_complete_pct,docs complete pct,95.003,-0.5898987054824829
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_reducing,3,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.3416909873485565
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_reducing,4,disbursal_pct,disbursal pct,18.043,-0.33053460717201233
delay_next_30d,SYN-00005,SYN-00005_S10,2025-10-01,3D,0.03840855,0.015133181742264893,risk_reducing,5,compensation_disbursed_cr,compensation disbursed cr,1.7959,-0.26673513650894165
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_increasing,1,case_age_months,case age months,9.855,0.25146371126174927
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_increasing,2,grievances_30d,grievances 30d,7.0,0.16859304904937744
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_increasing,3,approval_dept_Environment,Approval department: Environment,1.0,0.09737503528594971
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_increasing,4,terrain_type_Rolling,terrain type Rolling,0.0,0.034000497311353683
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_increasing,5,proximity_km_to_urban,proximity km to urban,46.983,0.02598574385046959
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.586455225944519
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_reducing,2,file_pending_days,file pending days,15.0,-0.7326138019561768
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_reducing,3,days_in_current_stage,days in current stage,125.0,-0.7117463946342468
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_reducing,4,compensation_awarded_cr,compensation awarded cr,8.713,-0.6292553544044495
delay_next_30d,SYN-00005,SYN-00005_S11,2025-10-31,3D,0.003907005,0.004759672523979407,risk_reducing,5,docs_complete_pct,docs complete pct,93.871,-0.5461652278900146
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_increasing,1,compensation_disbursed_cr,compensation disbursed cr,0.7859,0.2231421023607254
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_increasing,2,grievances_30d,grievances 30d,7.0,0.1956111341714859
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_increasing,3,compensation_pending_cr,compensation pending cr,2.2272,0.1860654503107071
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_increasing,4,case_age_months,case age months,10.841,0.18596933782100677
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_increasing,5,terrain_type_Rolling,terrain type Rolling,0.0,0.04438747465610504
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.6318718194961548
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_reducing,2,days_in_current_stage,days in current stage,155.0,-0.5402969121932983
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_reducing,3,docs_complete_pct,docs complete pct,92.986,-0.4822097420692444
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_reducing,4,disbursal_pct,disbursal pct,26.083,-0.45362910628318787
delay_next_30d,SYN-00005,SYN-00005_S12,2025-11-30,3D,0.016552804,0.009851302143896679,risk_reducing,5,land_acquisition_ratio,land acquisition ratio,0.9429127121737544,-0.37271547317504883
delay_next_30d,SYN-00005,SYN-00005_S13,2025-12-30,3D,0.0009693598,0.002363321520521562,risk_increasing,1,grievances_30d,grievances 30d,8.0,0.13532370328903198
delay_next_30d,SYN-00005,SYN-00005_S13,2025-12-30,3D,0.0009693598,0.002363321520521562,risk_increasing,2,case_age_months,case age months,11.827,0.12051176279783249
delay_next_30d,SYN-00005,SYN-00005_S13,2025-12-30,3D,0.0009693598,0.002363321520521562,risk_increasing,3,proximity_km_to_urban,proximity km to urban,46.983,0.06690015643835068
delay_next_30d,SYN-00005,SYN-00005_S13,2025-12-30,3D,0.0009693598,0.002363321520521562,risk_increasing,4,rnr_remaining_pct,rnr remaining pct,73.604,0.03215407952666283
