days_in_current_stage,days_since_project_start,land_required_ha,land_to_acquire_ha,total_parcels,affected_families,vulnerable_families,pending_approvals_count,file_pending_days,docs_complete_pct,court_cases_count,case_age_months,title_disputes_parcels,grievances_30d,compensation_awarded_cr,compensation_disbursed_cr,disbursal_pct,rnr_progress_pct,rnr_consent_pct,grievance_redressal_days,forest_involved,proximity_km_to_urban,land_acquisition_ratio,affected_family_per_parcel,vulnerable_family_share,compensation_pending_cr,rnr_remaining_pct,docs_remaining_pct,current_stage,approval_dept,terrain_type,urban_rural,delay_next_30d,delay_next_60d,delay_next_90d
105,300,14.1969,9.0611,193,114,17,0,40,88.834,1,9.855,2,7,2.8171,1.0977,38.966,29.153,83.855,26.233,1,14.331,0.6382449689720996,0.5906735751295337,0.14912280701754385,1.7194,70.84700000000001,11.165999999999997,3D,Multiple Departments,Hilly,Semi-Urban,0,0,0
135,330,14.1969,9.0611,193,114,17,0,42,89.778,1,10.841,2,6,5.3963,2.3459,43.472,30.315,83.855,26.233,1,14.331,0.6382449689720996,0.5906735751295337,0.14912280701754385,3.0504000000000002,69.685,10.221999999999994,3D,Revenue,Hilly,Semi-Urban,0,0,0
165,360,14.1969,9.0611,193,114,17,1,43,89.688,1,11.827,2,8,0.7345,0.3729,50.768,31.578,83.855,26.233,1,14.331,0.6382449689720996,0.5906735751295337,0.14912280701754385,0.36160000000000003,68.422,10.311999999999998,3D,District Administration,Hilly,Semi-Urban,0,0,0
0,0,106.9317,65.1923,1691,1337,326,2,8,90.157,1,0.0,2,0,22.1667,0.0,0.0,0.0,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,22.1667,100.0,9.843000000000004,3a,Multiple Departments,Coastal,Semi-Urban,0,0,0
30,30,106.9317,65.1923,1691,1337,326,1,12,88.848,1,0.986,2,0,37.8504,0.0,0.0,0.0,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,37.8504,100.0,11.152000000000001,3a,Revenue,Coastal,Semi-Urban,0,0,0
60,60,106.9317,65.1923,1691,1337,326,1,10,89.371,1,1.971,2,0,20.0653,0.0,0.0,0.0,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,20.0653,100.0,10.629000000000005,3a,District Administration,Coastal,Semi-Urban,0,0,0
90,90,106.9317,65.1923,1691,1337,326,0,15,90.054,1,2.957,2,0,39.4535,0.0,0.0,0.0,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,39.4535,100.0,9.945999999999998,3a,PWD,Coastal,Semi-Urban,0,0,0
120,120,106.9317,65.1923,1691,1337,326,0,16,90.711,1,3.942,2,1,24.6275,0.0,0.0,0.0,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,24.6275,100.0,9.289000000000001,3a,Revenue,Coastal,Semi-Urban,0,0,0
53,150,106.9317,65.1923,1691,1337,326,0,12,92.244,1,4.928,2,2,24.5629,1.4619,5.952,0.98,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,23.101,99.02,7.756,3A,Environment,Coastal,Semi-Urban,0,0,0
83,180,106.9317,65.1923,1691,1337,326,0,15,93.334,1,5.913,2,2,7.5893,0.477,6.285,3.462,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,7.112299999999999,96.538,6.665999999999997,3A,PWD,Coastal,Semi-Urban,0,0,0
113,210,106.9317,65.1923,1691,1337,326,0,16,92.117,1,6.899,2,2,29.0738,3.1968,10.995,9.45,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,25.877,90.55,7.882999999999996,3A,PWD,Coastal,Semi-Urban,0,0,0
143,240,106.9317,65.1923,1691,1337,326,1,23,94.226,1,7.884,2,1,8.5755,0.9607,11.203,16.308,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,7.6148,83.69200000000001,5.774000000000001,3A,District Administration,Coastal,Semi-Urban,0,0,0
173,270,106.9317,65.1923,1691,1337,326,1,27,95.924,1,8.87,2,2,32.8048,4.9005,14.938,19.862,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,27.9043,80.138,4.075999999999993,3A,Environment,Coastal,Semi-Urban,0,0,0
105,300,106.9317,65.1923,1691,1337,326,2,23,97.98,1,9.855,2,3,31.2643,5.6596,18.103,21.011,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,25.604699999999998,78.989,2.019999999999996,3D,Forest,Coastal,Semi-Urban,0,0,0
135,330,106.9317,65.1923,1691,1337,326,3,25,96.75,1,10.841,2,4,31.0931,6.7668,21.763,24.967,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,24.3263,75.033,3.25,3D,Environment,Coastal,Semi-Urban,0,0,0
165,360,106.9317,65.1923,1691,1337,326,4,33,96.432,1,11.827,2,5,40.0669,10.0005,24.96,31.913,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,30.066399999999994,68.087,3.567999999999998,3D,Forest,Coastal,Semi-Urban,0,0,0
195,390,106.9317,65.1923,1691,1337,326,4,35,99.232,1,12.812,2,5,40.3456,11.2886,27.98,38.186,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,29.056999999999995,61.814,0.7680000000000007,3D,Revenue,Coastal,Semi-Urban,0,0,0
225,420,106.9317,65.1923,1691,1337,326,4,35,100.0,1,13.798,2,4,11.5878,3.7279,32.171,44.477,92.82,13.553,0,52.055,0.6096629904883211,0.7906564163217031,0.243829468960359,7.8599,55.523,0.0,3D,PWD,Coastal,Semi-Urban,0,0,0
0,0,17.9287,17.8554,203,128,26,2,40,64.348,1,0.0,1,2,6.2048,0.0,0.0,0.0,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,6.2048,100.0,35.652,3a,PWD,Hilly,Semi-Urban,0,0,0
30,30,17.9287,17.8554,203,128,26,2,41,66.784,1,0.986,1,2,0.9789,0.0,0.0,0.0,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,0.9789,100.0,33.215999999999994,3a,Multiple Departments,Hilly,Semi-Urban,0,0,0
60,60,17.9287,17.8554,203,128,26,3,36,66.517,1,1.971,1,3,1.7551,0.0,0.0,0.0,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,1.7551,100.0,33.483000000000004,3a,Environment,Hilly,Semi-Urban,0,0,0
90,90,17.9287,17.8554,203,128,26,3,34,65.253,1,2.957,1,2,6.6091,0.0,0.0,0.0,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,6.6091,100.0,34.747,3a,Multiple Departments,Hilly,Semi-Urban,0,0,0
42,120,17.9287,17.8554,203,128,26,2,40,66.006,1,3.942,1,2,5.7315,0.0024,0.042,0.929,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,5.7291,99.071,33.994,3A,PWD,Hilly,Semi-Urban,0,0,0
72,150,17.9287,17.8554,203,128,26,1,47,62.768,1,4.928,1,2,5.3243,0.1941,3.645,3.595,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,5.1302,96.405,37.232,3A,Revenue,Hilly,Semi-Urban,0,0,0
102,180,17.9287,17.8554,203,128,26,2,51,64.489,1,5.913,1,3,5.0827,0.4072,8.012,4.816,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,4.6754999999999995,95.184,35.510999999999996,3A,PWD,Hilly,Semi-Urban,0,0,0
132,210,17.9287,17.8554,203,128,26,3,47,62.272,1,6.899,1,2,4.2093,0.3724,8.848,6.701,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,3.8369,93.299,37.728,3A,Environment,Hilly,Semi-Urban,0,0,0
84,240,17.9287,17.8554,203,128,26,3,42,64.641,1,7.884,1,1,3.1388,0.5278,16.816,13.348,94.935,19.174,0,30.829,0.9959115831041849,0.6305418719211823,0.203125,2.6109999999999998,86.652,35.358999999999995,3D,District Administration,Hilly,Semi-Urban,0,0,0
0,0,14.177,9.6038,170,132,28,2,13,85.365,0,0.0,1,1,3.9517,0.0,0.0,0.0,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,3.9517,100.0,14.635000000000005,3a,Revenue,Plain,Urban,0,0,0
30,30,14.177,9.6038,170,132,28,3,8,86.927,0,0.0,1,0,5.3282,0.0,0.0,0.0,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,5.3282,100.0,13.072999999999993,3a,Forest,Plain,Urban,0,0,0
60,60,14.177,9.6038,170,132,28,3,8,85.905,0,0.0,1,0,1.7133,0.0,0.0,0.0,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,1.7133,100.0,14.094999999999999,3a,Environment,Plain,Urban,0,0,0
32,90,14.177,9.6038,170,132,28,2,7,85.238,0,0.0,1,0,4.6406,0.1375,2.964,0.164,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,4.5031,99.836,14.762,3A,Multiple Departments,Plain,Urban,0,0,0
62,120,14.177,9.6038,170,132,28,2,14,86.305,0,0.0,1,1,1.8227,0.1431,7.853,2.248,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,1.6796,97.752,13.694999999999993,3A,Environment,Plain,Urban,0,0,0
92,150,14.177,9.6038,170,132,28,1,15,88.417,0,0.0,1,0,1.6809,0.204,12.139,5.909,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,1.4769,94.091,11.582999999999998,3A,Environment,Plain,Urban,0,0,0
63,180,14.177,9.6038,170,132,28,1,16,90.444,0,0.0,1,1,2.9924,0.5946,19.87,6.288,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,2.3978,93.712,9.555999999999997,3D,Multiple Departments,Plain,Urban,0,0,0
93,210,14.177,9.6038,170,132,28,1,18,90.091,0,0.0,1,0,1.0188,0.2364,23.2,8.119,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,0.7824,91.881,9.909000000000006,3D,District Administration,Plain,Urban,0,0,0
123,240,14.177,9.6038,170,132,28,1,13,90.919,0,0.0,1,0,4.3207,1.1479,26.568,8.37,67.099,15.434,0,52.778,0.677421175142837,0.7764705882352941,0.21212121212121213,3.1728000000000005,91.63,9.081000000000003,3D,Environment,Plain,Urban,0,0,0
0,0,6.2907,5.5005,104,74,20,2,26,51.936,1,0.0,2,0,2.2275,0.0,0.0,0.0,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,2.2275,100.0,48.064,3a,Multiple Departments,Riverine,Semi-Urban,0,0,0
30,30,6.2907,5.5005,104,74,20,3,31,48.861,1,0.986,2,1,1.9633,0.0,0.0,0.0,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,1.9633,100.0,51.139,3a,Environment,Riverine,Semi-Urban,0,0,0
60,60,6.2907,5.5005,104,74,20,3,36,47.579,1,1.971,2,0,0.4615,0.0,0.0,0.0,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,0.4615,100.0,52.421,3a,Forest,Riverine,Semi-Urban,0,0,0
90,90,6.2907,5.5005,104,74,20,3,45,46.086,1,2.957,2,0,1.1614,0.0,0.0,0.0,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,1.1614,100.0,53.914,3a,Multiple Departments,Riverine,Semi-Urban,0,0,0
120,120,6.2907,5.5005,104,74,20,2,52,46.038,1,3.942,2,1,1.1917,0.0,0.0,0.0,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,1.1917,100.0,53.962,3a,Multiple Departments,Riverine,Semi-Urban,0,0,0
150,150,6.2907,5.5005,104,74,20,2,53,43.916,1,4.928,2,0,1.4163,0.0,0.0,0.0,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,1.4163,100.0,56.084,3a,PWD,Riverine,Semi-Urban,0,0,0
63,180,6.2907,5.5005,104,74,20,2,54,42.525,1,5.913,2,0,0.9806,0.0203,2.072,2.055,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,0.9603,97.945,57.475,3A,Revenue,Riverine,Semi-Urban,0,0,0
93,210,6.2907,5.5005,104,74,20,1,50,40.682,1,6.899,2,0,1.596,0.09,5.64,6.107,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,1.506,93.893,59.318,3A,Environment,Riverine,Semi-Urban,0,0,0
123,240,6.2907,5.5005,104,74,20,0,49,39.521,1,7.884,2,0,0.4212,0.0371,8.816,11.623,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,0.3841,88.377,60.479,3A,Multiple Departments,Riverine,Semi-Urban,0,0,0
153,270,6.2907,5.5005,104,74,20,0,48,41.587,1,8.87,2,0,0.9569,0.1177,12.302,16.864,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,0.8392,83.136,58.413,3A,Multiple Departments,Riverine,Semi-Urban,0,0,0
183,300,6.2907,5.5005,104,74,20,0,54,42.359,1,9.855,2,0,2.1754,0.3821,17.566,21.933,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,1.7933,78.06700000000001,57.641,3A,Environment,Riverine,Semi-Urban,0,0,0
213,330,6.2907,5.5005,104,74,20,0,54,40.147,1,10.841,2,0,0.9283,0.191,20.576,25.805,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,0.7373000000000001,74.195,59.853,3A,Multiple Departments,Riverine,Semi-Urban,0,0,0
126,360,6.2907,5.5005,104,74,20,1,50,39.085,1,11.827,2,0,0.3711,0.0986,26.579,31.08,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,0.27249999999999996,68.92,60.915,3D,Forest,Riverine,Semi-Urban,0,0,0
156,390,6.2907,5.5005,104,74,20,1,52,40.745,1,12.812,2,1,1.7275,0.5638,32.637,31.5,83.065,18.599,0,12.888,0.8743859983785588,0.7115384615384616,0.2702702702702703,1.1637,68.5,59.255,3D,PWD,Riverine,Semi-Urban,0,0,0
0,0,39.1725,36.6437,232,124,23,0,11,91.213,1,0.0,1,4,12.0626,0.486,4.029,0.0,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,11.5766,100.0,8.787000000000006,3a,Multiple Departments,Coastal,Rural,0,0,0
30,30,39.1725,36.6437,232,124,23,1,18,93.842,1,0.986,1,6,4.127,0.1688,4.09,0.0,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,3.9581999999999997,100.0,6.158000000000001,3a,Revenue,Coastal,Rural,0,0,0
60,60,39.1725,36.6437,232,124,23,2,21,95.442,1,1.971,1,8,13.9693,0.6866,4.915,0.0,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,13.2827,100.0,4.558000000000007,3a,PWD,Coastal,Rural,0,0,0
90,90,39.1725,36.6437,232,124,23,2,28,94.036,1,2.957,1,9,11.3293,0.6435,5.68,0.0,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,10.6858,100.0,5.963999999999999,3a,Revenue,Coastal,Rural,0,0,0
120,120,39.1725,36.6437,232,124,23,2,29,92.86,1,3.942,1,9,3.3201,0.2293,6.906,0.0,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,3.0908,100.0,7.140000000000001,3a,PWD,Coastal,Rural,0,0,0
53,150,39.1725,36.6437,232,124,23,1,33,92.747,1,4.928,1,11,2.5155,0.2662,10.583,0.221,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,2.2493,99.779,7.253,3A,Revenue,Coastal,Rural,0,0,1
83,180,39.1725,36.6437,232,124,23,0,31,91.461,1,5.913,1,11,4.6585,0.7589,16.29,4.028,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,3.8996,95.972,8.539000000000001,3A,PWD,Coastal,Rural,0,1,1
113,210,39.1725,36.6437,232,124,23,0,37,92.311,1,6.899,1,13,10.4704,2.1253,20.299,8.108,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,8.345099999999999,91.892,7.688999999999993,3A,Forest,Coastal,Rural,1,1,1
143,240,39.1725,36.6437,232,124,23,0,46,93.653,1,7.884,1,12,12.7672,3.3377,26.143,13.776,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,9.4295,86.224,6.346999999999994,3A,Revenue,Coastal,Rural,0,0,0
173,270,39.1725,36.6437,232,124,23,0,42,92.709,1,8.87,1,13,7.2692,2.2262,30.625,15.633,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,5.042999999999999,84.367,7.290999999999997,3A,PWD,Coastal,Rural,0,0,0
105,300,39.1725,36.6437,232,124,23,0,42,94.293,1,9.855,1,13,8.2511,2.954,35.802,19.257,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,5.297099999999999,80.743,5.706999999999994,3D,Environment,Coastal,Rural,0,0,0
135,330,39.1725,36.6437,232,124,23,1,49,94.365,1,10.841,1,12,9.4255,4.0333,42.792,25.53,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,5.3922,74.47,5.635000000000005,3D,Revenue,Coastal,Rural,0,0,0
165,360,39.1725,36.6437,232,124,23,2,58,95.501,1,11.827,1,13,12.6181,6.1284,48.568,28.48,88.295,51.743,0,45.7,0.9354445082647266,0.5344827586206896,0.18548387096774194,6.4897,71.52,4.498999999999995,3D,PWD,Coastal,Rural,0,0,0
0,0,12.8507,7.9868,145,100,9,0,6,94.133,1,0.0,0,2,1.7305,0.0,0.0,0.0,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,1.7305,100.0,5.867000000000004,3a,Multiple Departments,Coastal,Rural,0,0,0
30,30,12.8507,7.9868,145,100,9,0,7,95.596,1,0.986,0,2,0.9034,0.0,0.0,0.0,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,0.9034,100.0,4.403999999999996,3a,Multiple Departments,Coastal,Rural,0,0,0
60,60,12.8507,7.9868,145,100,9,0,15,97.007,1,1.971,0,1,1.3103,0.0,0.0,0.0,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,1.3103,100.0,2.992999999999995,3a,District Administration,Coastal,Rural,0,0,0
90,90,12.8507,7.9868,145,100,9,0,15,99.405,1,2.957,0,2,3.3804,0.0,0.0,0.0,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,3.3804,100.0,0.5949999999999989,3a,Forest,Coastal,Rural,0,0,0
120,120,12.8507,7.9868,145,100,9,0,24,98.654,1,3.942,0,2,4.9777,0.0,0.0,0.0,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,4.9777,100.0,1.3460000000000036,3a,Forest,Coastal,Rural,0,0,0
53,150,12.8507,7.9868,145,100,9,0,19,100.0,1,4.928,0,2,3.1759,0.13,4.094,5.322,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,3.0459,94.678,0.0,3A,PWD,Coastal,Rural,0,0,0
83,180,12.8507,7.9868,145,100,9,0,26,99.497,1,5.913,0,2,1.4075,0.0811,5.759,5.912,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,1.3264,94.088,0.5030000000000001,3A,Environment,Coastal,Rural,0,0,0
113,210,12.8507,7.9868,145,100,9,0,22,98.384,1,6.899,0,2,2.2458,0.18,8.014,11.953,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,2.0658,88.047,1.6159999999999997,3A,Environment,Coastal,Rural,0,0,0
143,240,12.8507,7.9868,145,100,9,0,17,100.0,1,7.884,0,2,1.4116,0.1605,11.368,12.449,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,1.2510999999999999,87.551,0.0,3A,District Administration,Coastal,Rural,0,0,0
173,270,12.8507,7.9868,145,100,9,0,13,100.0,1,8.87,0,3,3.6322,0.5173,14.243,16.292,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,3.1149,83.708,0.0,3A,District Administration,Coastal,Rural,0,0,0
105,300,12.8507,7.9868,145,100,9,0,16,100.0,1,9.855,0,4,4.4594,0.885,19.846,17.693,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,3.5744,82.307,0.0,3D,Revenue,Coastal,Rural,0,0,0
135,330,12.8507,7.9868,145,100,9,0,24,100.0,1,10.841,0,3,4.2264,1.2061,28.536,22.624,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,3.0202999999999998,77.376,0.0,3D,Forest,Coastal,Rural,0,0,0
165,360,12.8507,7.9868,145,100,9,0,27,99.252,1,11.827,0,2,2.2157,0.7655,34.547,25.536,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,1.4502000000000002,74.464,0.7480000000000047,3D,Revenue,Coastal,Rural,0,0,0
195,390,12.8507,7.9868,145,100,9,1,29,98.932,1,12.812,0,3,4.2106,1.6482,39.143,29.287,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,2.5624000000000002,70.713,1.0679999999999978,3D,Multiple Departments,Coastal,Rural,0,0,0
225,420,12.8507,7.9868,145,100,9,1,32,99.495,1,13.798,0,3,4.3255,2.0157,46.601,30.627,67.704,13.388,0,16.861,0.6215069996186978,0.6896551724137931,0.09,2.3098,69.373,0.5049999999999955,3D,Multiple Departments,Coastal,Rural,0,0,0
0,0,10.4322,9.3803,189,59,11,3,55,82.845,1,0.0,0,2,2.9985,0.0,0.0,0.0,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,2.9985,100.0,17.155,3a,Revenue,Rolling,Semi-Urban,0,0,0
30,30,10.4322,9.3803,189,59,11,3,66,85.022,1,0.986,0,1,3.8201,0.0,0.0,0.0,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,3.8201,100.0,14.977999999999994,3a,District Administration,Rolling,Semi-Urban,0,0,0
60,60,10.4322,9.3803,189,59,11,4,76,85.216,1,1.971,0,2,3.0305,0.0,0.0,0.0,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,3.0305,100.0,14.784000000000006,3a,Environment,Rolling,Semi-Urban,0,0,0
90,90,10.4322,9.3803,189,59,11,4,80,84.279,1,2.957,0,1,2.462,0.0,0.0,0.0,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,2.462,100.0,15.721000000000004,3a,Forest,Rolling,Semi-Urban,0,0,0
120,120,10.4322,9.3803,189,59,11,5,92,87.164,1,3.942,0,0,0.7127,0.0,0.0,0.0,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,0.7127,100.0,12.835999999999999,3a,Revenue,Rolling,Semi-Urban,0,0,0
53,150,10.4322,9.3803,189,59,11,5,102,87.587,1,4.928,0,1,2.9935,0.0691,2.307,0.562,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,2.9244,99.438,12.412999999999997,3A,Forest,Rolling,Semi-Urban,0,0,0
83,180,10.4322,9.3803,189,59,11,6,112,89.684,1,5.913,0,0,1.1315,0.0297,2.624,4.084,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,1.1018,95.916,10.316000000000003,3A,Forest,Rolling,Semi-Urban,0,0,0
113,210,10.4322,9.3803,189,59,11,6,116,90.298,1,6.899,0,0,2.489,0.1177,4.73,5.862,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,2.3712999999999997,94.138,9.701999999999998,3A,PWD,Rolling,Semi-Urban,0,0,0
143,240,10.4322,9.3803,189,59,11,6,115,89.437,1,7.884,0,0,4.1002,0.3358,8.19,9.41,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,3.7644,90.59,10.563000000000002,3A,Revenue,Rolling,Semi-Urban,0,0,0
95,270,10.4322,9.3803,189,59,11,7,122,91.45,1,8.87,0,0,0.7707,0.0946,12.278,14.231,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,0.6761,85.769,8.549999999999997,3D,Environment,Rolling,Semi-Urban,0,0,0
125,300,10.4322,9.3803,189,59,11,8,133,93.932,1,9.855,0,0,3.9048,0.5979,15.312,16.649,72.423,17.242,0,29.482,0.899167960736949,0.31216931216931215,0.1864406779661017,3.3068999999999997,83.351,6.067999999999998,3D,Environment,Rolling,Semi-Urban,0,0,0
0,0,11.9025,10.0962,108,44,8,0,27,92.33,3,6.982,9,2,1.7927,0.0,0.0,0.0,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,1.7927,100.0,7.670000000000002,3a,District Administration,Coastal,Urban,0,0,0
30,30,11.9025,10.0962,108,44,8,0,26,94.381,3,7.968,9,2,3.4818,0.0,0.0,0.0,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,3.4818,100.0,5.619,3a,Forest,Coastal,Urban,0,0,0
60,60,11.9025,10.0962,108,44,8,0,28,94.82,3,8.953,8,3,3.2433,0.0,0.0,0.0,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,3.2433,100.0,5.180000000000007,3a,Environment,Coastal,Urban,0,0,0
90,90,11.9025,10.0962,108,44,8,1,28,94.253,4,9.939,8,2,2.9008,0.0,0.0,0.0,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,2.9008,100.0,5.747,3a,District Administration,Coastal,Urban,0,0,0
120,120,11.9025,10.0962,108,44,8,2,36,92.929,4,10.924,8,3,1.3953,0.0,0.0,0.0,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,1.3953,100.0,7.070999999999998,3a,Multiple Departments,Coastal,Urban,0,0,0
150,150,11.9025,10.0962,108,44,8,2,36,94.717,4,11.91,8,2,3.2438,0.0,0.0,0.0,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,3.2438,100.0,5.283000000000001,3a,District Administration,Coastal,Urban,0,0,0
63,180,11.9025,10.0962,108,44,8,3,33,94.657,4,12.895,9,2,1.1588,0.042,3.626,3.41,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,1.1168,96.59,5.3430000000000035,3A,District Administration,Coastal,Urban,0,0,0
93,210,11.9025,10.0962,108,44,8,3,37,94.211,4,13.881,9,1,2.2827,0.086,3.768,4.829,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,2.1967000000000003,95.171,5.7890000000000015,3A,Environment,Coastal,Urban,0,0,0
123,240,11.9025,10.0962,108,44,8,4,45,94.558,4,14.866,10,1,3.9849,0.1783,4.474,10.287,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,3.8066,89.713,5.441999999999993,3A,Multiple Departments,Coastal,Urban,0,0,0
153,270,11.9025,10.0962,108,44,8,4,48,94.643,4,15.852,10,2,2.5402,0.2616,10.297,10.939,87.189,13.652,0,17.161,0.848241965973535,0.4074074074074074,0.18181818181818182,2.2786,89.061,5.356999999999999,3A,Forest,Coastal,Urban,0,0,0
