snapshot_id,project_id,snapshot_date,project_start_date,current_stage,stage_entry_date,days_in_current_stage,days_since_project_start,event_count_so_far,land_required_ha,land_to_acquire_ha,total_parcels,affected_families,vulnerable_families,pending_approvals_count,approval_dept,file_pending_days,docs_complete_pct,court_cases_count,case_age_months,title_disputes_parcels,grievances_30d,compensation_awarded_cr,compensation_disbursed_cr,disbursal_pct,rnr_progress_pct,rnr_consent_pct,grievance_redressal_days,terrain_type,urban_rural,forest_involved,proximity_km_to_urban,delay_next_30d,delay_next_60d,delay_next_90d,is_censored
SYN-00009_S12,SYN-00009,2022-01-01,2021-02-05,3D,2021-08-19,135,330,12,14.1969,9.0611,193,114,17,0,Revenue,42,89.778,1,10.841,2,6,5.3963,2.3459,43.472,30.315,83.855,26.233,Hilly,Semi-Urban,1,14.331,0,0,0,0
SYN-00009_S13,SYN-00009,2022-01-31,2021-02-05,3D,2021-08-19,165,360,13,14.1969,9.0611,193,114,17,1,District Administration,43,89.688,1,11.827,2,8,0.7345,0.3729,50.768,31.578,83.855,26.233,Hilly,Semi-Urban,1,14.331,0,0,0,1
SYN-00010_S01,SYN-00010,2022-01-19,2022-01-19,3a,2022-01-19,0,0,1,106.9317,65.1923,1691,1337,326,2,Multiple Departments,8,90.157,1,0.0,2,0,22.1667,0.0,0.0,0.0,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S02,SYN-00010,2022-02-18,2022-01-19,3a,2022-01-19,30,30,2,106.9317,65.1923,1691,1337,326,1,Revenue,12,88.848,1,0.986,2,0,37.8504,0.0,0.0,0.0,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S03,SYN-00010,2022-03-20,2022-01-19,3a,2022-01-19,60,60,3,106.9317,65.1923,1691,1337,326,1,District Administration,10,89.371,1,1.971,2,0,20.0653,0.0,0.0,0.0,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S04,SYN-00010,2022-04-19,2022-01-19,3a,2022-01-19,90,90,4,106.9317,65.1923,1691,1337,326,0,PWD,15,90.054,1,2.957,2,0,39.4535,0.0,0.0,0.0,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S05,SYN-00010,2022-05-19,2022-01-19,3a,2022-01-19,120,120,5,106.9317,65.1923,1691,1337,326,0,Revenue,16,90.711,1,3.942,2,1,24.6275,0.0,0.0,0.0,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S06,SYN-00010,2022-06-18,2022-01-19,3A,2022-04-26,53,150,6,106.9317,65.1923,1691,1337,326,0,Environment,12,92.244,1,4.928,2,2,24.5629,1.4619,5.952,0.98,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S07,SYN-00010,2022-07-18,2022-01-19,3A,2022-04-26,83,180,7,106.9317,65.1923,1691,1337,326,0,PWD,15,93.334,1,5.913,2,2,7.5893,0.477,6.285,3.462,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S08,SYN-00010,2022-08-17,2022-01-19,3A,2022-04-26,113,210,8,106.9317,65.1923,1691,1337,326,0,PWD,16,92.117,1,6.899,2,2,29.0738,3.1968,10.995,9.45,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S09,SYN-00010,2022-09-16,2022-01-19,3A,2022-04-26,143,240,9,106.9317,65.1923,1691,1337,326,1,District Administration,23,94.226,1,7.884,2,1,8.5755,0.9607,11.203,16.308,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S10,SYN-00010,2022-10-16,2022-01-19,3A,2022-04-26,173,270,10,106.9317,65.1923,1691,1337,326,1,Environment,27,95.924,1,8.87,2,2,32.8048,4.9005,14.938,19.862,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S11,SYN-00010,2022-11-15,2022-01-19,3D,2022-08-02,105,300,11,106.9317,65.1923,1691,1337,326,2,Forest,23,97.98,1,9.855,2,3,31.2643,5.6596,18.103,21.011,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S12,SYN-00010,2022-12-15,2022-01-19,3D,2022-08-02,135,330,12,106.9317,65.1923,1691,1337,326,3,Environment,25,96.75,1,10.841,2,4,31.0931,6.7668,21.763,24.967,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S13,SYN-00010,2023-01-14,2022-01-19,3D,2022-08-02,165,360,13,106.9317,65.1923,1691,1337,326,4,Forest,33,96.432,1,11.827,2,5,40.0669,10.0005,24.96,31.913,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S14,SYN-00010,2023-02-13,2022-01-19,3D,2022-08-02,195,390,14,106.9317,65.1923,1691,1337,326,4,Revenue,35,99.232,1,12.812,2,5,40.3456,11.2886,27.98,38.186,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00010_S15,SYN-00010,2023-03-15,2022-01-19,3D,2022-08-02,225,420,15,106.9317,65.1923,1691,1337,326,4,PWD,35,100.0,1,13.798,2,4,11.5878,3.7279,32.171,44.477,92.82,13.553,Coastal,Semi-Urban,0,52.055,0,0,0,0
SYN-00011_S01,SYN-00011,2025-12-28,2025-12-28,3a,2025-12-28,0,0,1,17.9287,17.8554,203,128,26,2,PWD,40,64.348,1,0.0,1,2,6.2048,0.0,0.0,0.0,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00011_S02,SYN-00011,2026-01-27,2025-12-28,3a,2025-12-28,30,30,2,17.9287,17.8554,203,128,26,2,Multiple Departments,41,66.784,1,0.986,1,2,0.9789,0.0,0.0,0.0,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00011_S03,SYN-00011,2026-02-26,2025-12-28,3a,2025-12-28,60,60,3,17.9287,17.8554,203,128,26,3,Environment,36,66.517,1,1.971,1,3,1.7551,0.0,0.0,0.0,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00011_S04,SYN-00011,2026-03-28,2025-12-28,3a,2025-12-28,90,90,4,17.9287,17.8554,203,128,26,3,Multiple Departments,34,65.253,1,2.957,1,2,6.6091,0.0,0.0,0.0,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00011_S05,SYN-00011,2026-04-27,2025-12-28,3A,2026-03-16,42,120,5,17.9287,17.8554,203,128,26,2,PWD,40,66.006,1,3.942,1,2,5.7315,0.0024,0.042,0.929,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00011_S06,SYN-00011,2026-05-27,2025-12-28,3A,2026-03-16,72,150,6,17.9287,17.8554,203,128,26,1,Revenue,47,62.768,1,4.928,1,2,5.3243,0.1941,3.645,3.595,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00011_S07,SYN-00011,2026-06-26,2025-12-28,3A,2026-03-16,102,180,7,17.9287,17.8554,203,128,26,2,PWD,51,64.489,1,5.913,1,3,5.0827,0.4072,8.012,4.816,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00011_S08,SYN-00011,2026-07-26,2025-12-28,3A,2026-03-16,132,210,8,17.9287,17.8554,203,128,26,3,Environment,47,62.272,1,6.899,1,2,4.2093,0.3724,8.848,6.701,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00011_S09,SYN-00011,2026-08-25,2025-12-28,3D,2026-06-02,84,240,9,17.9287,17.8554,203,128,26,3,District Administration,42,64.641,1,7.884,1,1,3.1388,0.5278,16.816,13.348,94.935,19.174,Hilly,Semi-Urban,0,30.829,0,0,0,0
SYN-00012_S01,SYN-00012,2020-08-29,2020-08-29,3a,2020-08-29,0,0,1,14.177,9.6038,170,132,28,2,Revenue,13,85.365,0,0.0,1,1,3.9517,0.0,0.0,0.0,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00012_S02,SYN-00012,2020-09-28,2020-08-29,3a,2020-08-29,30,30,2,14.177,9.6038,170,132,28,3,Forest,8,86.927,0,0.0,1,0,5.3282,0.0,0.0,0.0,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00012_S03,SYN-00012,2020-10-28,2020-08-29,3a,2020-08-29,60,60,3,14.177,9.6038,170,132,28,3,Environment,8,85.905,0,0.0,1,0,1.7133,0.0,0.0,0.0,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00012_S04,SYN-00012,2020-11-27,2020-08-29,3A,2020-10-26,32,90,4,14.177,9.6038,170,132,28,2,Multiple Departments,7,85.238,0,0.0,1,0,4.6406,0.1375,2.964,0.164,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00012_S05,SYN-00012,2020-12-27,2020-08-29,3A,2020-10-26,62,120,5,14.177,9.6038,170,132,28,2,Environment,14,86.305,0,0.0,1,1,1.8227,0.1431,7.853,2.248,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00012_S06,SYN-00012,2021-01-26,2020-08-29,3A,2020-10-26,92,150,6,14.177,9.6038,170,132,28,1,Environment,15,88.417,0,0.0,1,0,1.6809,0.204,12.139,5.909,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00012_S07,SYN-00012,2021-02-25,2020-08-29,3D,2020-12-24,63,180,7,14.177,9.6038,170,132,28,1,Multiple Departments,16,90.444,0,0.0,1,1,2.9924,0.5946,19.87,6.288,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00012_S08,SYN-00012,2021-03-27,2020-08-29,3D,2020-12-24,93,210,8,14.177,9.6038,170,132,28,1,District Administration,18,90.091,0,0.0,1,0,1.0188,0.2364,23.2,8.119,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00012_S09,SYN-00012,2021-04-26,2020-08-29,3D,2020-12-24,123,240,9,14.177,9.6038,170,132,28,1,Environment,13,90.919,0,0.0,1,0,4.3207,1.1479,26.568,8.37,67.099,15.434,Plain,Urban,0,52.778,0,0,0,0
SYN-00013_S01,SYN-00013,2022-02-16,2022-02-16,3a,2022-02-16,0,0,1,6.2907,5.5005,104,74,20,2,Multiple Departments,26,51.936,1,0.0,2,0,2.2275,0.0,0.0,0.0,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S02,SYN-00013,2022-03-18,2022-02-16,3a,2022-02-16,30,30,2,6.2907,5.5005,104,74,20,3,Environment,31,48.861,1,0.986,2,1,1.9633,0.0,0.0,0.0,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S03,SYN-00013,2022-04-17,2022-02-16,3a,2022-02-16,60,60,3,6.2907,5.5005,104,74,20,3,Forest,36,47.579,1,1.971,2,0,0.4615,0.0,0.0,0.0,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S04,SYN-00013,2022-05-17,2022-02-16,3a,2022-02-16,90,90,4,6.2907,5.5005,104,74,20,3,Multiple Departments,45,46.086,1,2.957,2,0,1.1614,0.0,0.0,0.0,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S05,SYN-00013,2022-06-16,2022-02-16,3a,2022-02-16,120,120,5,6.2907,5.5005,104,74,20,2,Multiple Departments,52,46.038,1,3.942,2,1,1.1917,0.0,0.0,0.0,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S06,SYN-00013,2022-07-16,2022-02-16,3a,2022-02-16,150,150,6,6.2907,5.5005,104,74,20,2,PWD,53,43.916,1,4.928,2,0,1.4163,0.0,0.0,0.0,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S07,SYN-00013,2022-08-15,2022-02-16,3A,2022-06-13,63,180,7,6.2907,5.5005,104,74,20,2,Revenue,54,42.525,1,5.913,2,0,0.9806,0.0203,2.072,2.055,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S08,SYN-00013,2022-09-14,2022-02-16,3A,2022-06-13,93,210,8,6.2907,5.5005,104,74,20,1,Environment,50,40.682,1,6.899,2,0,1.596,0.09,5.64,6.107,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S09,SYN-00013,2022-10-14,2022-02-16,3A,2022-06-13,123,240,9,6.2907,5.5005,104,74,20,0,Multiple Departments,49,39.521,1,7.884,2,0,0.4212,0.0371,8.816,11.623,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S10,SYN-00013,2022-11-13,2022-02-16,3A,2022-06-13,153,270,10,6.2907,5.5005,104,74,20,0,Multiple Departments,48,41.587,1,8.87,2,0,0.9569,0.1177,12.302,16.864,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S11,SYN-00013,2022-12-13,2022-02-16,3A,2022-06-13,183,300,11,6.2907,5.5005,104,74,20,0,Environment,54,42.359,1,9.855,2,0,2.1754,0.3821,17.566,21.933,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S12,SYN-00013,2023-01-12,2022-02-16,3A,2022-06-13,213,330,12,6.2907,5.5005,104,74,20,0,Multiple Departments,54,40.147,1,10.841,2,0,0.9283,0.191,20.576,25.805,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S13,SYN-00013,2023-02-11,2022-02-16,3D,2022-10-08,126,360,13,6.2907,5.5005,104,74,20,1,Forest,50,39.085,1,11.827,2,0,0.3711,0.0986,26.579,31.08,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,0
SYN-00013_S14,SYN-00013,2023-03-13,2022-02-16,3D,2022-10-08,156,390,14,6.2907,5.5005,104,74,20,1,PWD,52,40.745,1,12.812,2,1,1.7275,0.5638,32.637,31.5,83.065,18.599,Riverine,Semi-Urban,0,12.888,0,0,0,1
SYN-00014_S01,SYN-00014,2022-09-07,2022-09-07,3a,2022-09-07,0,0,1,39.1725,36.6437,232,124,23,0,Multiple Departments,11,91.213,1,0.0,1,4,12.0626,0.486,4.029,0.0,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S02,SYN-00014,2022-10-07,2022-09-07,3a,2022-09-07,30,30,2,39.1725,36.6437,232,124,23,1,Revenue,18,93.842,1,0.986,1,6,4.127,0.1688,4.09,0.0,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S03,SYN-00014,2022-11-06,2022-09-07,3a,2022-09-07,60,60,3,39.1725,36.6437,232,124,23,2,PWD,21,95.442,1,1.971,1,8,13.9693,0.6866,4.915,0.0,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S04,SYN-00014,2022-12-06,2022-09-07,3a,2022-09-07,90,90,4,39.1725,36.6437,232,124,23,2,Revenue,28,94.036,1,2.957,1,9,11.3293,0.6435,5.68,0.0,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S05,SYN-00014,2023-01-05,2022-09-07,3a,2022-09-07,120,120,5,39.1725,36.6437,232,124,23,2,PWD,29,92.86,1,3.942,1,9,3.3201,0.2293,6.906,0.0,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S06,SYN-00014,2023-02-04,2022-09-07,3A,2022-12-13,53,150,6,39.1725,36.6437,232,124,23,1,Revenue,33,92.747,1,4.928,1,11,2.5155,0.2662,10.583,0.221,88.295,51.743,Coastal,Rural,0,45.7,0,0,1,0
SYN-00014_S07,SYN-00014,2023-03-06,2022-09-07,3A,2022-12-13,83,180,7,39.1725,36.6437,232,124,23,0,PWD,31,91.461,1,5.913,1,11,4.6585,0.7589,16.29,4.028,88.295,51.743,Coastal,Rural,0,45.7,0,1,1,0
SYN-00014_S08,SYN-00014,2023-04-05,2022-09-07,3A,2022-12-13,113,210,8,39.1725,36.6437,232,124,23,0,Forest,37,92.311,1,6.899,1,13,10.4704,2.1253,20.299,8.108,88.295,51.743,Coastal,Rural,0,45.7,1,1,1,0
SYN-00014_S09,SYN-00014,2023-05-05,2022-09-07,3A,2022-12-13,143,240,9,39.1725,36.6437,232,124,23,0,Revenue,46,93.653,1,7.884,1,12,12.7672,3.3377,26.143,13.776,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S10,SYN-00014,2023-06-04,2022-09-07,3A,2022-12-13,173,270,10,39.1725,36.6437,232,124,23,0,PWD,42,92.709,1,8.87,1,13,7.2692,2.2262,30.625,15.633,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S11,SYN-00014,2023-07-04,2022-09-07,3D,2023-03-21,105,300,11,39.1725,36.6437,232,124,23,0,Environment,42,94.293,1,9.855,1,13,8.2511,2.954,35.802,19.257,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S12,SYN-00014,2023-08-03,2022-09-07,3D,2023-03-21,135,330,12,39.1725,36.6437,232,124,23,1,Revenue,49,94.365,1,10.841,1,12,9.4255,4.0333,42.792,25.53,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00014_S13,SYN-00014,2023-09-02,2022-09-07,3D,2023-03-21,165,360,13,39.1725,36.6437,232,124,23,2,PWD,58,95.501,1,11.827,1,13,12.6181,6.1284,48.568,28.48,88.295,51.743,Coastal,Rural,0,45.7,0,0,0,0
SYN-00015_S01,SYN-00015,2019-08-19,2019-08-19,3a,2019-08-19,0,0,1,12.8507,7.9868,145,100,9,0,Multiple Departments,6,94.133,1,0.0,0,2,1.7305,0.0,0.0,0.0,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S02,SYN-00015,2019-09-18,2019-08-19,3a,2019-08-19,30,30,2,12.8507,7.9868,145,100,9,0,Multiple Departments,7,95.596,1,0.986,0,2,0.9034,0.0,0.0,0.0,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S03,SYN-00015,2019-10-18,2019-08-19,3a,2019-08-19,60,60,3,12.8507,7.9868,145,100,9,0,District Administration,15,97.007,1,1.971,0,1,1.3103,0.0,0.0,0.0,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S04,SYN-00015,2019-11-17,2019-08-19,3a,2019-08-19,90,90,4,12.8507,7.9868,145,100,9,0,Forest,15,99.405,1,2.957,0,2,3.3804,0.0,0.0,0.0,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S05,SYN-00015,2019-12-17,2019-08-19,3a,2019-08-19,120,120,5,12.8507,7.9868,145,100,9,0,Forest,24,98.654,1,3.942,0,2,4.9777,0.0,0.0,0.0,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S06,SYN-00015,2020-01-16,2019-08-19,3A,2019-11-24,53,150,6,12.8507,7.9868,145,100,9,0,PWD,19,100.0,1,4.928,0,2,3.1759,0.13,4.094,5.322,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S07,SYN-00015,2020-02-15,2019-08-19,3A,2019-11-24,83,180,7,12.8507,7.9868,145,100,9,0,Environment,26,99.497,1,5.913,0,2,1.4075,0.0811,5.759,5.912,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S08,SYN-00015,2020-03-16,2019-08-19,3A,2019-11-24,113,210,8,12.8507,7.9868,145,100,9,0,Environment,22,98.384,1,6.899,0,2,2.2458,0.18,8.014,11.953,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S09,SYN-00015,2020-04-15,2019-08-19,3A,2019-11-24,143,240,9,12.8507,7.9868,145,100,9,0,District Administration,17,100.0,1,7.884,0,2,1.4116,0.1605,11.368,12.449,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S10,SYN-00015,2020-05-15,2019-08-19,3A,2019-11-24,173,270,10,12.8507,7.9868,145,100,9,0,District Administration,13,100.0,1,8.87,0,3,3.6322,0.5173,14.243,16.292,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S11,SYN-00015,2020-06-14,2019-08-19,3D,2020-03-01,105,300,11,12.8507,7.9868,145,100,9,0,Revenue,16,100.0,1,9.855,0,4,4.4594,0.885,19.846,17.693,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S12,SYN-00015,2020-07-14,2019-08-19,3D,2020-03-01,135,330,12,12.8507,7.9868,145,100,9,0,Forest,24,100.0,1,10.841,0,3,4.2264,1.2061,28.536,22.624,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S13,SYN-00015,2020-08-13,2019-08-19,3D,2020-03-01,165,360,13,12.8507,7.9868,145,100,9,0,Revenue,27,99.252,1,11.827,0,2,2.2157,0.7655,34.547,25.536,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S14,SYN-00015,2020-09-12,2019-08-19,3D,2020-03-01,195,390,14,12.8507,7.9868,145,100,9,1,Multiple Departments,29,98.932,1,12.812,0,3,4.2106,1.6482,39.143,29.287,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00015_S15,SYN-00015,2020-10-12,2019-08-19,3D,2020-03-01,225,420,15,12.8507,7.9868,145,100,9,1,Multiple Departments,32,99.495,1,13.798,0,3,4.3255,2.0157,46.601,30.627,67.704,13.388,Coastal,Rural,0,16.861,0,0,0,0
SYN-00016_S01,SYN-00016,2020-07-16,2020-07-16,3a,2020-07-16,0,0,1,10.4322,9.3803,189,59,11,3,Revenue,55,82.845,1,0.0,0,2,2.9985,0.0,0.0,0.0,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S02,SYN-00016,2020-08-15,2020-07-16,3a,2020-07-16,30,30,2,10.4322,9.3803,189,59,11,3,District Administration,66,85.022,1,0.986,0,1,3.8201,0.0,0.0,0.0,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S03,SYN-00016,2020-09-14,2020-07-16,3a,2020-07-16,60,60,3,10.4322,9.3803,189,59,11,4,Environment,76,85.216,1,1.971,0,2,3.0305,0.0,0.0,0.0,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S04,SYN-00016,2020-10-14,2020-07-16,3a,2020-07-16,90,90,4,10.4322,9.3803,189,59,11,4,Forest,80,84.279,1,2.957,0,1,2.462,0.0,0.0,0.0,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S05,SYN-00016,2020-11-13,2020-07-16,3a,2020-07-16,120,120,5,10.4322,9.3803,189,59,11,5,Revenue,92,87.164,1,3.942,0,0,0.7127,0.0,0.0,0.0,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S06,SYN-00016,2020-12-13,2020-07-16,3A,2020-10-21,53,150,6,10.4322,9.3803,189,59,11,5,Forest,102,87.587,1,4.928,0,1,2.9935,0.0691,2.307,0.562,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S07,SYN-00016,2021-01-12,2020-07-16,3A,2020-10-21,83,180,7,10.4322,9.3803,189,59,11,6,Forest,112,89.684,1,5.913,0,0,1.1315,0.0297,2.624,4.084,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S08,SYN-00016,2021-02-11,2020-07-16,3A,2020-10-21,113,210,8,10.4322,9.3803,189,59,11,6,PWD,116,90.298,1,6.899,0,0,2.489,0.1177,4.73,5.862,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S09,SYN-00016,2021-03-13,2020-07-16,3A,2020-10-21,143,240,9,10.4322,9.3803,189,59,11,6,Revenue,115,89.437,1,7.884,0,0,4.1002,0.3358,8.19,9.41,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S10,SYN-00016,2021-04-12,2020-07-16,3D,2021-01-07,95,270,10,10.4322,9.3803,189,59,11,7,Environment,122,91.45,1,8.87,0,0,0.7707,0.0946,12.278,14.231,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00016_S11,SYN-00016,2021-05-12,2020-07-16,3D,2021-01-07,125,300,11,10.4322,9.3803,189,59,11,8,Environment,133,93.932,1,9.855,0,0,3.9048,0.5979,15.312,16.649,72.423,17.242,Rolling,Semi-Urban,0,29.482,0,0,0,0
SYN-00017_S01,SYN-00017,2022-09-13,2022-09-13,3a,2022-09-13,0,0,1,11.9025,10.0962,108,44,8,0,District Administration,27,92.33,3,6.982,9,2,1.7927,0.0,0.0,0.0,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S02,SYN-00017,2022-10-13,2022-09-13,3a,2022-09-13,30,30,2,11.9025,10.0962,108,44,8,0,Forest,26,94.381,3,7.968,9,2,3.4818,0.0,0.0,0.0,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S03,SYN-00017,2022-11-12,2022-09-13,3a,2022-09-13,60,60,3,11.9025,10.0962,108,44,8,0,Environment,28,94.82,3,8.953,8,3,3.2433,0.0,0.0,0.0,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S04,SYN-00017,2022-12-12,2022-09-13,3a,2022-09-13,90,90,4,11.9025,10.0962,108,44,8,1,District Administration,28,94.253,4,9.939,8,2,2.9008,0.0,0.0,0.0,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S05,SYN-00017,2023-01-11,2022-09-13,3a,2022-09-13,120,120,5,11.9025,10.0962,108,44,8,2,Multiple Departments,36,92.929,4,10.924,8,3,1.3953,0.0,0.0,0.0,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S06,SYN-00017,2023-02-10,2022-09-13,3a,2022-09-13,150,150,6,11.9025,10.0962,108,44,8,2,District Administration,36,94.717,4,11.91,8,2,3.2438,0.0,0.0,0.0,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S07,SYN-00017,2023-03-12,2022-09-13,3A,2023-01-08,63,180,7,11.9025,10.0962,108,44,8,3,District Administration,33,94.657,4,12.895,9,2,1.1588,0.042,3.626,3.41,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S08,SYN-00017,2023-04-11,2022-09-13,3A,2023-01-08,93,210,8,11.9025,10.0962,108,44,8,3,Environment,37,94.211,4,13.881,9,1,2.2827,0.086,3.768,4.829,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S09,SYN-00017,2023-05-11,2022-09-13,3A,2023-01-08,123,240,9,11.9025,10.0962,108,44,8,4,Multiple Departments,45,94.558,4,14.866,10,1,3.9849,0.1783,4.474,10.287,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S10,SYN-00017,2023-06-10,2022-09-13,3A,2023-01-08,153,270,10,11.9025,10.0962,108,44,8,4,Forest,48,94.643,4,15.852,10,2,2.5402,0.2616,10.297,10.939,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S11,SYN-00017,2023-07-10,2022-09-13,3A,2023-01-08,183,300,11,11.9025,10.0962,108,44,8,4,Revenue,45,93.436,4,16.837,9,2,1.3249,0.1735,13.092,13.894,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,0
SYN-00017_S12,SYN-00017,2023-08-09,2022-09-13,3D,2023-04-15,116,330,12,11.9025,10.0962,108,44,8,4,PWD,53,95.114,4,17.823,10,2,0.7283,0.1574,21.608,19.932,87.189,13.652,Coastal,Urban,0,17.161,0,0,0,1
